title,price,url,Profit Margins
Playstation 3 Console,60.0,/marketplace/item/1213906973452451/,94.0
Video Game Statues,50.0,/marketplace/item/1814188235798356/,174.0
(Box & Manual Only) - DS Pokémon White 2 and Black Empty Boxes,35.0,/marketplace/item/3609929119309494/,383.0
PLAYSTATION  2 GAME'S $15 EACH  ALL WITH MANUELS  PICKUP AT SALISBURY,15.0,/marketplace/item/786151880507423/,203.0
DS game - Dragon Quest,25.0,/marketplace/item/1024195233201111/,1430.0
Doom3 Xbox game,5.0,/marketplace/item/1420979085751433/,47.0
Bluey game,20.0,/marketplace/item/1267090185085085/,40.0
LEGO Pirates of the Caribbean: The Video Game - Nintendo 3DS - Tested & Working,10.0,/marketplace/item/2766653333524981/,416.0
Vidéo game,40.0,/marketplace/item/947670860482707/,16.0
Nintendo 64 game manuals / booklets,10.0,/marketplace/item/4184266691796798/,267.0
Nintendo 64 game manuals / booklets,10.0,/marketplace/item/4184266691796798/,411.0
Level Up Xbox gaming tower,40.0,/marketplace/item/1063052179223211/,1257.0
Brand new game,10.0,/marketplace/item/649487121484188/,49.0
Resident Evil 6 (Xbox 360) - Video Game,5.0,/marketplace/item/1184289346717862/,178.0
Wii We Sing & We Sing Encore,15.0,/marketplace/item/1508897796958973/,323.0
Xbox game - Rocky,10.0,/marketplace/item/1064862369070089/,253.0
Hitman 3 PS4 Video Game,20.0,/marketplace/item/1545479503082173/,52.0
Detroit Become Human PS4 Video Game,25.0,/marketplace/item/1274681697633846/,116.0
Xbox 360 mass 3 effect,30.0,/marketplace/item/736479762073859/,138.0
GAME OF LIFE JUNIOR BOARD GAME,15.0,/marketplace/item/638552915351312/,486.0
Donkey Kong Land Gameboy Color Game Working Perfectly,40.0,/marketplace/item/742149418558515/,12.0
LA Noire Xbox 360,5.0,/marketplace/item/773419571706620/,19.0
LA Noire Xbox 360,5.0,/marketplace/item/773419571706620/,296.0
PlayStation game PS4 FIFA20,10.0,/marketplace/item/1091704609563726/,107.0
Guess Who Game,5.0,/marketplace/item/1276408033869985/,42.0
Guess Who Game,5.0,/marketplace/item/1276408033869985/,649.0
Horizon Zero Dawn PS4 Video Game,10.0,/marketplace/item/744525674691104/,599.0
Board Game Bloxels,10.0,/marketplace/item/1194572172129041/,967.0
Xbox Game Topspin 2K5 (NEW),10.0,/marketplace/item/1376017037096797/,356.0
007 Quantum of Solace,10.0,/marketplace/item/1016941247296204/,221.0
Pony Friends Nintendo DS Game with Case and Booklet,10.0,/marketplace/item/1361414228489286/,153.0
007 Quantum of Solace,10.0,/marketplace/item/1016941247296204/,14.0
Pony Friends Nintendo DS Game with Case and Booklet,10.0,/marketplace/item/1361414228489286/,346.0
Mario Party 1 - Nintendo 64 Game NTSC-J JAPAN N64 Game working perfectly as shown in picture,35.0,/marketplace/item/1190710053087015/,65.0
Diablo video game LED light,40.0,/marketplace/item/1167693942074166/,83.0
PlayStation 3 Eyepet & Eyetoy,15.0,/marketplace/item/714906487684256/,1010.0
PS3 game,5.0,/marketplace/item/1931191734333858/,630.0
Xbox one Saints Row,15.0,/marketplace/item/888478200078586/,397.0
Game,10.0,/marketplace/item/1264989405218943/,184.0
Roll and play kids game,5.0,/marketplace/item/1098089512264655/,228.0
PS3 game,5.0,/marketplace/item/1931191734333858/,202.0
Xbox one Saints Row,15.0,/marketplace/item/888478200078586/,572.0
Game,10.0,/marketplace/item/1264989405218943/,449.0
PlayStation 4 Spider Man game,30.0,/marketplace/item/1347934959664044/,71.0
Game Steelbooks / Steel Cases (Empty),8.0,/marketplace/item/993226108902418/,89.0
NBA 2k23 PS4 video game,10.0,/marketplace/item/694888476652823/,365.0
Roxio Game Capture Card,35.0,/marketplace/item/1329484184966562/,296.0
Nintendo Wii Just Dance 4 Game Disc Party Music Workout Dance Video Game,15.0,/marketplace/item/683056297850566/,1094.0
NBA 2k23 PS4 video game,10.0,/marketplace/item/694888476652823/,1736.0
Golden Eye Nintendo 64 game,70.0,/marketplace/item/1676719262986500/,87.0
Uno Flip card game.,5.0,/marketplace/item/791191463339346/,89.0
NEED FOR SPEED SHIFT XBOX360 GAME,6.0,/marketplace/item/1074567900698503/,256.0
Pop up pirate family game,7.0,/marketplace/item/1021273016724058/,105.0
Pop up pirate family game,7.0,/marketplace/item/1021273016724058/,144.0
$10 Hey! Stop! Atari 2600 Gaming Cartridge Video Game SS-013,10.0,/marketplace/item/1491373845361755/,317.0
DMC Devil May Cry Xbox 360,9.0,/marketplace/item/697292136531046/,655.0
Wii transformers game,10.0,/marketplace/item/1282434280214492/,456.0
DJ Hero in box Play Station 2 game,70.0,/marketplace/item/554152867750196/,441.0
$10 Network Access Disc - With Manuals PlayStation 2-Ps2 Pal,10.0,/marketplace/item/1189352549625277/,458.0
$10 XBOX 360 F1 2013 Formula 1 Racing Game G (No Manual) Pal Microsoft,10.0,/marketplace/item/1748150159139490/,109.0
$15 Lego The Lord Of The Rings Complete Manual Xbox 360 Microsoft PAL PG Game,15.0,/marketplace/item/1519072019280669/,71.0
$10 Nintendo DS Iron Man 2 The Video Game Sega With Books,10.0,/marketplace/item/1852979668593070/,284.0
PS4 Slim PlayStation,200.0,/marketplace/item/1121917219785408/,73.0
PlayStation Vita Game Brand New In Plastic Sealed Never Open Or Used,30.0,/marketplace/item/1487304616046520/,140.0
The Scorpian King Gamecube Game,15.0,/marketplace/item/621741690897500/,140.0
Avatra Gameboy Advance Game Only Working Perfectlly As Show,30.0,/marketplace/item/24555772817339813/,59.0
Assassins Creed II Sony Playstation 3 PS3 Video Game,15.0,/marketplace/item/24817925931141998/,69.0
Brink PS3 Game,5.0,/marketplace/item/748869630844844/,605.0
Nintendo DS Line Rider Freestyle Game,10.0,/marketplace/item/1034283755536963/,458.0
Assassin's Creed PC game. Clovelly Park,10.0,/marketplace/item/2497299570654263/,208.0
Game,10.0,/marketplace/item/1079480420449339/,32.0
The Amazing Spider-man Video Game Playstation 3,49.0,/marketplace/item/645481008163588/,19.0
Nintendo DS Guilty Gear Dust Strikers,40.0,/marketplace/item/969898041529264/,44.0
Like new no scratches,35.0,/marketplace/item/1047233353821915/,128.0
SSX PS3 Game,10.0,/marketplace/item/1041473384849456/,32.0
Gran Tursmo 3 A-spec Playstation 2,10.0,/marketplace/item/1625359854803087/,60.0
Ridge Racer Unbounded - Sony Playstation 3 PS3 Game Complete ~ Disc Like New no scratches,40.0,/marketplace/item/1284693366699390/,27.0
Wooden coin roll game,30.0,/marketplace/item/717061007867096/,454.0
Brand New Celebrity Name Game Game- Grant Denyer,18.0,/marketplace/item/711970035130247/,185.0
$10 Sony Playstation 4 Wolfenstein II: The New Colossus Video Game,10.0,/marketplace/item/508017495671938/,1462.0
$5 Microsoft Xbox 360 FIFA 14 Game G-Rated,5.0,/marketplace/item/1270268431159935/,1012.0
PlayStation 4 titles X7 / Perfect Condition,15.0,/marketplace/item/1369033117597868/,476.0
PlayStation 4 titles X7 / Perfect Condition,15.0,/marketplace/item/1369033117597868/,346.0
PS3 Game - Dragon 2,10.0,/marketplace/item/3115439231953762/,102.0
Playstation 3 Game S,10.0,/marketplace/item/1384526522675713/,52.0
Red Alert 3,15.0,/marketplace/item/1364268771336646/,47.0
Street Fighter X Tekken – Xbox 360 (Complete,9.0,/marketplace/item/606821038614694/,257.0
Ninja Gaiden 3 Xbox 360,15.0,/marketplace/item/2064216657435479/,367.0
PlayStation game PS4 Avengers,10.0,/marketplace/item/1376615646777986/,61.0
$10 Nintendo DS Crayola Treasure Adventures Game With Books,10.0,/marketplace/item/1456117615810090/,65.0
$10 Atari 2600 Vanguard Game Cartridge 1982 Retro Gaming,10.0,/marketplace/item/2004410483632239/,1169.0
$5 Nintendo Wii Just Dance Best Of 25 Hits Game G-Rated,5.0,/marketplace/item/1500608347983468/,1723.0
Atari In box like new working perfectly as shown in pictures / Swap 4 gaming Console,1.0,/marketplace/item/768801862190132/,2231.0
Retro Portable Mini Handheld Video Game,50.0,/marketplace/item/655012237231037/,66.0
PlayStation 3 digs night crawler and book,15.0,/marketplace/item/1413112949882652/,214.0
Barbie Groom & Glam Pups - Preowned,20.0,/marketplace/item/504845662620722/,25.0
Disney•Pixar WALL•E - PlayStation 2,10.0,/marketplace/item/1567637077286365/,26.0
Barbie Groom & Glam Pups - Preowned,20.0,/marketplace/item/504845662620722/,291.0
Xbox 360 Kinect,75.0,/marketplace/item/1372342234215688/,95.0
$5 Wii Nintendo Lego Harry Potter Game PAL Complete With Manual,5.0,/marketplace/item/717123801235044/,3641.0
$10 PlayStation 2-Ps2 Terminator 3 The Redemption Game,10.0,/marketplace/item/1258418162511944/,57.0
$5 Wii Nintendo Lego Harry Potter Game PAL Complete With Manual,5.0,/marketplace/item/717123801235044/,3668.0
$10 PlayStation 2-Ps2 Terminator 3 The Redemption Game,10.0,/marketplace/item/1258418162511944/,280.0
Driveclub Playstation 4,10.0,/marketplace/item/1555533651801010/,193.0
HDMI TO COMPONENT CONVERTER. GAMING.,25.0,/marketplace/item/600226029403163/,43.0
PS4 Game FIFA15,5.0,/marketplace/item/3055657421270331/,15.0
$5 Microsoft Xbox 360 Classic Battlefield Bad Company 2 MA-15+ Rated,5.0,/marketplace/item/3717812281685491/,357.0
Ps3 Game,5.0,/marketplace/item/1335136261952511/,125.0
$10 Joust - Atari 2600 Game Cartridge Only - Great Condition 1982 Vintage Gaming,10.0,/marketplace/item/1406619073878071/,226.0
$5 Microsoft Xbox 360 Classic Battlefield Bad Company 2 MA-15+ Rated,5.0,/marketplace/item/3717812281685491/,640.0
$10 Sega Rally - Microsoft Xbox 360 Complete With Manual,10.0,/marketplace/item/1266535108400385/,127.0
$5 Sony PlayStation2 Ps2 Final Fantasy 8 Game,5.0,/marketplace/item/1472101930808635/,1649.0
$5 Microsoft Xbox 360 Moton-Sports Play For Real Game G-Rated,5.0,/marketplace/item/1611983389473828/,1876.0
Ps3 Game,5.0,/marketplace/item/1335136261952511/,354.0
PlayStation 3,10.0,/marketplace/item/1250552619779567/,778.0
Madden 20 NFL PS4 Sony PlayStation 4 Video Game Sports EA,15.0,/marketplace/item/637210235438132/,41.0
Playstation 3 And 4 Hard Drive 500GB,20.0,/marketplace/item/1193574438956517/,88.0
PS3 Game - Assassin's Creed,7.0,/marketplace/item/972390334967915/,40.0
PS3 Game - Bioshock 2,10.0,/marketplace/item/3739842792816548/,271.0
Nintendo DS Game - Brain Training,5.0,/marketplace/item/1050696960334439/,196.0
Xbox 360 Game,8.0,/marketplace/item/797691966164911/,251.0
What do you meme game,10.0,/marketplace/item/23936900852598422/,271.0
Xbox 360 Game-Batman,10.0,/marketplace/item/1215727540336932/,33.0
A Game of Thrones Card Game,20.0,/marketplace/item/1270325374542969/,29.0
Frozen memory game,4.0,/marketplace/item/1796815537541013/,198.0
Minecraft card game,5.0,/marketplace/item/9974695462658390/,380.0
$5 Microsoft Xbox 360 Live Need For Speed Undercover G-Rated,5.0,/marketplace/item/686581987715456/,178.0
PS4 Little Big Planet 3,16.0,/marketplace/item/1090774482919965/,419.0
PS4 NBA 2K17,7.0,/marketplace/item/1589758441980950/,95.0
Nintendo Gamecube Pikmin,20.0,/marketplace/item/1717787812490751/,20.0
PS4 Vertigo *Brand new sealed* Please read whole ad before messaging,30.0,/marketplace/item/1044848284349249/,82.0
PS3 Game - Flashpoint,10.0,/marketplace/item/1734895380435354/,229.0
PS3 Game - Sniper,10.0,/marketplace/item/1073141954633184/,116.0
Playstation 3 Move Eye Camera SLEH-00448,15.0,/marketplace/item/1143704887491370/,192.0
Tenchu Z Xbox 360,20.0,/marketplace/item/957705659853833/,28.0
Goldeneye 007 Nintendo Wii,15.0,/marketplace/item/1009101557803356/,121.0
Game Times Up - Woodcroft,10.0,/marketplace/item/663390216757568/,336.0
$10 Nintendo DS Tony Hawks Downhill Jam Game With Books,10.0,/marketplace/item/1245114890622548/,82.0
$5 Microsoft Xbox 360 Sega Superstars Tennis G-Rated,5.0,/marketplace/item/735289359039676/,143.0
Nintendo DS storage & professor layton and Pandora’s box game,20.0,/marketplace/item/1228687031769606/,239.0
Ice Age 2 Game Boy Advance,20.0,/marketplace/item/1675687163051275/,106.0
Nintendo DS Lego Star Wars The Complete Saga,15.0,/marketplace/item/962560109319702/,536.0
Maximo PS2 Game,40.0,/marketplace/item/714551961436079/,144.0
PS3 Game-Call f Duty,10.0,/marketplace/item/1414505386635807/,1221.0
I Spy Challenge Game Boy Advance,20.0,/marketplace/item/1385948612750241/,64.0
Ice Age 2 Game Boy Advance,20.0,/marketplace/item/1675687163051275/,939.0
Sword Of The Samurai Playstation 2,20.0,/marketplace/item/1351107722680875/,263.0
A Bugs Life Playstation 1,20.0,/marketplace/item/1715044332413246/,200.0
Wario Ware Smooth Moves Nintendo Wii,20.0,/marketplace/item/2290170988028245/,23.0
Barbie Super Sports Playstation 1,15.0,/marketplace/item/1211926093841903/,454.0
MX VS ATV On The Edge PSP Playstation Portable,10.0,/marketplace/item/678763861254722/,570.0
Imagine Journalist,5.0,/marketplace/item/1434399817736923/,119.0
Wii game,10.0,/marketplace/item/715890417912598/,57.0
Binary Domain Playstation 3,20.0,/marketplace/item/9360708890714374/,477.0
Bionicle Heroes Playstation 2,20.0,/marketplace/item/1107862631111500/,391.0
$15 Playstation 3-PS3 Assassins Creed Rogue Game,15.0,/marketplace/item/694917886697182/,203.0
$10 Nintendo DS Disney Tangled Game With Books,10.0,/marketplace/item/1271672011334693/,1221.0
$10 Nintendo DS My Baby Girl Your Real  Baby To Love And Care For Game No Books,10.0,/marketplace/item/1649051535801866/,88.0
$10 PlayStation 3-PS3 Call Of Duty Advance Warfare Game,10.0,/marketplace/item/602303469580458/,129.0
Xbox one / s titles X3 / Perfect Condition,10.0,/marketplace/item/997486488903915/,124.0
Kong Game Boy Advance,30.0,/marketplace/item/666732582578381/,48.0
N64 Controller Wired Classic Game Controller Joystick for N64 Console (Clear Black),20.0,/marketplace/item/724052053818160/,698.0
Battlefield 1 Steelbook PlayStation Xbox,10.0,/marketplace/item/1245830970539059/,1600.0
Game Genie for NES,50.0,/marketplace/item/1309347540907676/,300.0
Xbox one / s titles X3 / Perfect Condition,10.0,/marketplace/item/997486488903915/,1060.0
Kong Game Boy Advance,30.0,/marketplace/item/666732582578381/,141.0
Battlefield 1 Steelbook PlayStation Xbox,10.0,/marketplace/item/1245830970539059/,769.0
Nintendo DS Combat Of Giants Dragons,20.0,/marketplace/item/1369957371025649/,710.0
Tom Clancy's Splinter Cell Conviction Exclusive Pre-order Xbox 360,20.0,/marketplace/item/1291693198795058/,791.0
Nintendo DS Combat Of Giants Mutant Insects,20.0,/marketplace/item/1172137101253767/,888.0
Cursed Mountain Nintendo Wii,20.0,/marketplace/item/4065235533801292/,78.0
Vintage footy game . Missing dice.,5.0,/marketplace/item/1068527427973088/,756.0
Zumba Fitness Core Nintendo Wii,15.0,/marketplace/item/2426123797748400/,194.0
Starhawk Playstation 3,15.0,/marketplace/item/8663543320411954/,77.0
Velvet Assassin Xbox 360,80.0,/marketplace/item/1371422100944515/,35.0
Cursed Mountain Nintendo Wii,20.0,/marketplace/item/4065235533801292/,843.0
Vintage footy game . Missing dice.,5.0,/marketplace/item/1068527427973088/,3153.0
Zumba Fitness Core Nintendo Wii,15.0,/marketplace/item/2426123797748400/,1170.0
Starhawk Playstation 3,15.0,/marketplace/item/8663543320411954/,454.0
The game of things in a wooden box (3 cards missing ),20.0,/marketplace/item/2447745765608170/,104.0
Nintendo Wii Spongebob Squarepants Creature From The Krusty Krab,12.0,/marketplace/item/1020502503294254/,158.0
$10 Driver San Francisco Classics Xbox 360 Game Complete Manual Pal PG,10.0,/marketplace/item/2763660893826299/,341.0
$5 Microsoft Xbox Top Spin Game Live Online Enabled XSN Sport G-Rated,5.0,/marketplace/item/1066161755037550/,706.0
128G Retro Handheld Game Console Linux System 3.5 Inch,100.0,/marketplace/item/1743349089938153/,924.0
MEGAMAN 2 - New TV Arcade Plug and Play MSI Entertainment,30.0,/marketplace/item/3047962992021597/,114.0
Vintage 1960's Escalado Horse Racing Game...🙂,75.0,/marketplace/item/711104195068450/,49.0
no game just the case and book,5.0,/marketplace/item/2187858744975503/,7234.0
GEX Deep Cover Gecko Playstation 1,20.0,/marketplace/item/2473303156349367/,182.0
NBA JAM Sega Genesis,10.0,/marketplace/item/1549669905856494/,140.0
Brand New Hard Quiz Game ABC,30.0,/marketplace/item/1450124696177107/,172.0
Munchkin Booty Card game,15.0,/marketplace/item/697674873107745/,309.0
$10 Cars Nintendo DS Game Disney Pixar 2DS 3DS G Rating 2005 Model Ntr-005,10.0,/marketplace/item/691898000352083/,70.0
Lazerguns game,5.0,/marketplace/item/1798968750976895/,1545.0
Large educational posters good quality,10.0,/marketplace/item/1256909502740450/,174.0
2000’s Trivia Box Game,5.0,/marketplace/item/24707737178829855/,221.0
2000’s Trivia Box Game,5.0,/marketplace/item/24707737178829855/,223.0
"Max Steel Turbo Strength Fig Activate Turbo Punch Talking Sounds 2013 Mattel 11""",15.0,/marketplace/item/2920585968124899/,205.0
9” Camry car stereo with android 13  4g ram 64g  CarPlay warranty,200.0,/marketplace/item/600073456054429/,110.0
tony hawks american wasteland,25.0,/marketplace/item/1262825131883560/,23.0
mx unleashed,15.0,/marketplace/item/1262825131883560/,303.0
jak and daxter the precursor legacy,15.0,/marketplace/item/1262825131883560/,164.0
hot wheels velocity x,20.0,/marketplace/item/1262825131883560/,391.0
final fantasy crystal chronicles: ring of fates -,30.0,/marketplace/item/1231205738311917/,69.0
new super mario bros -,25.0,/marketplace/item/1231205738311917/,167.0
nintendo presents style boutique -,20.0,/marketplace/item/1231205738311917/,457.0
project rub -,15.0,/marketplace/item/1231205738311917/,24.0
spyro: shadow legacy -,10.0,/marketplace/item/1231205738311917/,183.0
tony hawks american skateland -,10.0,/marketplace/item/1231205738311917/,77.0
spongebob boating bash -,10.0,/marketplace/item/1750231219202476/,126.0
spongebob and friends unite-,10.0,/marketplace/item/1750231219202476/,829.0
wac-a-mole-,10.0,/marketplace/item/1750231219202476/,840.0
mario party ds-,40.0,/marketplace/item/1750231219202476/,52.0
lego ninjago the video game-,10.0,/marketplace/item/1750231219202476/,77.0
lego indiana jones the adventure-,14.0,/marketplace/item/1750231219202476/,813.0
lego star wars the complete saga-,14.0,/marketplace/item/1750231219202476/,715.0
rahman rabbids-,11.0,/marketplace/item/1750231219202476/,26.0
tak the great juju challenge-,14.0,/marketplace/item/1750231219202476/,78.0
transformers decepitcons-,15.0,/marketplace/item/1750231219202476/,536.0
transformers prime-,20.0,/marketplace/item/1750231219202476/,612.0
disneys cars-,11.0,/marketplace/item/1750231219202476/,683.0
galactic taz ball-,13.0,/marketplace/item/1750231219202476/,429.0
spyro eternal night-,14.0,/marketplace/item/1750231219202476/,550.0
how to train your dragon-,25.0,/marketplace/item/1750231219202476/,23.0
worms open warfare-,10.0,/marketplace/item/1750231219202476/,46.0
over the hedge-,10.0,/marketplace/item/1750231219202476/,68.0
wario ware do it yourself-,20.0,/marketplace/item/1750231219202476/,69.0
- crash: tag team racing (disc + case only),12.0,/marketplace/item/1097452898511020/,63.0
- halo: combat evolved,13.0,/marketplace/item/1097452898511020/,328.0
- mortal kombat: deadly alliance,12.0,/marketplace/item/1097452898511020/,232.0
listed,10.0,/marketplace/item/1619768448577587/,19.0
cosmic destruction -,10.0,/marketplace/item/1619768448577587/,140.0
mariokart -,20.0,/marketplace/item/1619768448577587/,155.0
each game is,15.0,/marketplace/item/961698952677585/,237.0
adventure time: finn and jake investigations -,18.0,/marketplace/item/748204794250866/,91.0
alien isolation -,20.0,/marketplace/item/748204794250866/,42.0
assassins creed iv black flag -,12.0,/marketplace/item/748204794250866/,95.0
biomutant -,15.0,/marketplace/item/748204794250866/,106.0
blair witch -,35.0,/marketplace/item/748204794250866/,451.0
gears of war ultimate edition & rare replay,30.0,/marketplace/item/748204794250866/,129.0
lego dimensions -,35.0,/marketplace/item/748204794250866/,152.0
rise of the tomb raider -,10.0,/marketplace/item/748204794250866/,98.0
looney tunes,30.0,/marketplace/item/1090877749093797/,80.0
grand theft auto: san andreas,10.0,/marketplace/item/1090877749093797/,87.0
goldeneye: rogue agent™,10.0,/marketplace/item/1090877749093797/,271.0
"bratz"" rock angelz""",10.0,/marketplace/item/1090877749093797/,208.0
bratz™ girlz really rock,15.0,/marketplace/item/1090877749093797/,46.0
call of duty™ finest hour™,15.0,/marketplace/item/1090877749093797/,14.0
buzz!™ junior: robojam,10.0,/marketplace/item/1090877749093797/,848.0
timesplitters,15.0,/marketplace/item/1090877749093797/,9813.0
"animaniacs ""the great edgar hunt""™",15.0,/marketplace/item/1090877749093797/,90.0
fast and furious,25.0,/marketplace/item/727081036889213/,32.0
* altered beast,25.0,/marketplace/item/726231653101439/,17.0
* another world (no manual),20.0,/marketplace/item/726231653101439/,34.0
* atp tour,20.0,/marketplace/item/726231653101439/,72.0
* bubble and squeak (no manual),40.0,/marketplace/item/726231653101439/,259.0
* columns,15.0,/marketplace/item/726231653101439/,102.0
* olympic gold (includes souvenir booklet),40.0,/marketplace/item/726231653101439/,78.0
* revolution x,30.0,/marketplace/item/726231653101439/,53.0
"* street fighter ii special champion edition (platinum, no manual)",25.0,/marketplace/item/726231653101439/,304.0
* prize fighter (med scuffs),40.0,/marketplace/item/726231653101439/,18.0
* neon genesis evangelion (jp),20.0,/marketplace/item/726231653101439/,218.0
"* virtua fighter cg portraits: sarah bryant (jp, light scuffs)",10.0,/marketplace/item/726231653101439/,376.0
* captain skyhawk (cart only),15.0,/marketplace/item/726231653101439/,503.0
* solstice (cart only),15.0,/marketplace/item/726231653101439/,438.0
* cleaning kit,60.0,/marketplace/item/726231653101439/,41.0
"* super mario land (worn label, cart only)",15.0,/marketplace/item/726231653101439/,212.0
* klustar (writing on box),40.0,/marketplace/item/726231653101439/,58.0
* mickey's racing adventure (cart only),20.0,/marketplace/item/726231653101439/,199.0
* tarzan (cart only),15.0,/marketplace/item/726231653101439/,447.0
* tony hawk's pro skater,60.0,/marketplace/item/726231653101439/,22.0
* lylat wars (cart only),30.0,/marketplace/item/726231653101439/,16.0
* peter jackson's king kong (wear on box),30.0,/marketplace/item/726231653101439/,113.0
* tak: the great juju challenge,10.0,/marketplace/item/726231653101439/,264.0
* cabela's: the hunt - championship edition,50.0,/marketplace/item/726231653101439/,24.0
* umihara kawase bazooka!,20.0,/marketplace/item/726231653101439/,238.0
* adidas power soccer,10.0,/marketplace/item/726231653101439/,1777.0
* casper (med scuffs),30.0,/marketplace/item/726231653101439/,45.0
* croc: legend of the gobbos (very light scuffs),30.0,/marketplace/item/726231653101439/,339.0
* dancing stage fever (very light scuffs),30.0,/marketplace/item/726231653101439/,1108.0
* gubble (very light scuffs),10.0,/marketplace/item/726231653101439/,179.0
* fade to black,30.0,/marketplace/item/726231653101439/,58.0
* formula karts: special edition,20.0,/marketplace/item/726231653101439/,532.0
* gran turismo (med scuffs),20.0,/marketplace/item/726231653101439/,89.0
* independence day (very light scuffs),20.0,/marketplace/item/726231653101439/,512.0
* jigsaw madness (light scuffs),10.0,/marketplace/item/726231653101439/,580.0
* need for speed (very light scuffs),30.0,/marketplace/item/726231653101439/,169.0
* rugrats in paris (light scuffs),30.0,/marketplace/item/726231653101439/,127.0
* segare ijiri (jp),50.0,/marketplace/item/726231653101439/,793.0
* spec ops: ranger elite,30.0,/marketplace/item/726231653101439/,13.0
* capcom puzzle world,15.0,/marketplace/item/726231653101439/,13.0
* jak and daxter,15.0,/marketplace/item/726231653101439/,85.0
* final fantasy xiii,10.0,/marketplace/item/726231653101439/,85.0
* heroes over europe,10.0,/marketplace/item/726231653101439/,121.0
* far cry: new dawn,10.0,/marketplace/item/726231653101439/,272.0
* ratchet & clank,10.0,/marketplace/item/726231653101439/,20.0
* trials rising gold edition (includes bonuses),15.0,/marketplace/item/726231653101439/,70.0
* watchdogs,10.0,/marketplace/item/726231653101439/,178.0
* shenmue ii (bonus disc has med cuffs),10.0,/marketplace/item/726231653101439/,39.0
* ninja blade (med scuffs),10.0,/marketplace/item/726231653101439/,1053.0
* call of duty: modern warfare,10.0,/marketplace/item/726231653101439/,244.0
